id_setor,setor,dados_gerais,telefone,fax,email,id_unidade
2862,Protocolo,"Rua Dr. José Lisboa Júnior, 67 - Centro - CEP.17490-058",(14) 2216-5956,(14) Não Informado,piratiningaadm@tjsp.jus.br,218
2863,Ofício Judicial (Vara Única),Sala de Audiências,(14) 2216-5960,(14) Não Informado,Não Informado,218
2864,Serviço Social,Setor Técnico,(14) 2216-5955 - Ramal Social,(14) Não Informado,piratiningaservicoso@tjsp.jus.br,218
2865,Distribuidor,Não Informado,(14) 2216-5958,(14) Não Informado,piratininga@tjsp.jus.br,218
2866,Ofício Judicial (Vara Única),térreo,(14) 2216-5958,(14) Não Informado,piratininga@tjsp.jus.br,218
2867,Sala da Promotoria,Sala do Ministério Público,(14) 3265-1844,(14) 3265-1844,Não Informado,218
2868,Sala da OAB,e-mail do setor: kaine@oabbauru.org.br,(14) 3265-1471,(14) 3265-1471,Não Informado,218
2869,Sala dos Oficiais de Justiça,Oficial de Justiça,(14) 2216-5953,(14) Não Informado,Não Informado,218
2871,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,218
2872,Central de Atendimento,Ofício Judicial,(14) Não Informado,(14) Não Informado,piratininga@tjsp.jus.br,218
2873,Juizado Especial Cível,"Endereço: Rua Doutor Euclides Zanini Caldas nº 713, Centro",(16) 3957-9601,(16) 3957-9601,pitangjec@tjsp.jus.br,219
2874,Vara Judicial,1º andar,(16) 3957-9601,(16) 3957-9601,Não Informado,219
2875,Ofício Judicial,térreo,(16) 3957-9601,(16) 3957-9601,pitangueiras@tjsp.jus.br,219
2876,Seção de Administração Geral,S.A.G. da Comarca de Pitangueiras.,(16) 3957-9601,(16) 3957-9601,pitangueirasadm@tjsp.jus.br,219
2877,Módulo Oficiais de Justiça,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,219
2878,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,219
2879,Juizado Especial Cível e Criminal,Não Informado,(11) 2388-9418,(11) Não Informado,poajec@tjsp.jus.br,220
2880,1ª Vara Criminal,Não Informado,(11) 2388-9416,(11) Não Informado,poa1cr@tjsp.jus.br,220
2881,1º Ofício Criminal,Não Informado,(11) 2388-9416,(11) Não Informado,poa1cr@tjsp.jus.br,220
2882,1ª Vara Cível,Não Informado,(11) 2388-9412,(11) Não Informado,poa1cv@tjsp.jus.br,220
2883,2ª Vara Criminal,Não Informado,(11) 2388-9413,(11) Não Informado,poa2cr@tjsp.jus.br,220
2884,1º Ofício Cível,Não Informado,(11) 2388-9412,(11) Não Informado,poa1cv@tjsp.jus.br,220
2885,2º Ofício Criminal,Não Informado,(11) 2388-9413,(11) Não Informado,poa2cr@tjsp.jus.br,220
2886,2ª Vara Cível,Não Informado,(11) 2388-9410,(11) Não Informado,poa2cv@tjsp.jus.br,220
2887,2º Ofício Cível,Não Informado,(11) 2388-9410,(11) Não Informado,poa2cv@tjsp.jus.br,220
2888,Administração Geral,Não Informado,(11) 2388-9431,(11) Não Informado,poaadm@tjsp.jus.br,220
2889,"Seção de Expediente, Finanças e Arquivo",Não Informado,(11) 2388-9402,(11) Não Informado,poaadm@tjsp.jus.br,220
2890,Seção de Pessoal e Corregedoria,Não Informado,(11) 2388-9402,(11) Não Informado,poaadm@tjsp.jus.br,220
2891,Ofício de Distribuição Judicial,Não Informado,(11) 2388-9403,(11) Não Informado,poa@tjsp.jus.br,220
2892,Seção Administrativa de Distribuição de Mandados,Não Informado,(11) Não Informado,(11) Não Informado,poasadm@tjsp.jus.br,220
2893,Copa,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,220
2894,1ª Vara Judicial,térreo,(14) 3452-1945 - Ramal 20,(14) 3452-1860,Não Informado,221
2895,Seção de Administração Geral,1º andar,(14) 3452-1945 - Ramal 205,(14) 3452-1860,pompeiaadm@tjsp.jus.br,221
2896,Ofício Judicial,térreo,(14) 3452-1945 - Ramal 20,(14) 3452-1860,pompeia@tjsp.jus.br,221
2897,Setor de conciliação,1º andar,(14) 3452-1945 - Ramal 25,(14) 3452-1860,Não Informado,221
2898,Promotoria Pública,1º andar,(14) 3452-2899,(14) Não Informado,Não Informado,221
2899,197ª Sub-secção da OAB,Térreo,(14) 3452-3541,(14) Não Informado,Não Informado,221
2900,Sala dos Oficiais de Justiça,1º andar,(14) 3452-2022,(14) Não Informado,Não Informado,221
2901,Setor Social,Térreo,(14) 3452-1950 - Ramal 28,(14) 3452-1860,Não Informado,221
2902,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,221
2903,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,221
2904,Juizado Especial Cível e Criminal,sala,(16) 2178-5305,(16) 2178-5305,Não Informado,222
2905,Promotoria,sala,(16) 3953-2200,(16) Não Informado,Não Informado,222
2906,Ofício Judicial,Cartório Criminal,(16) 2178-5303,(16) 2178-5303,Não Informado,222
2907,Seção de Administração Geral,sala,(16) 2178-5307,(16) 2178-5307,Não Informado,222
2908,80ª Subsecção da Ordem dos Advogados do Brasil,"Transferida para a Rua Elpídio Vicente nº 600, Centro, Pontal-SP.",(16) 3953-1901,(16) 3953-1901,Não Informado,222
2909,Ofício Judicial (Setor de Distribuição),sala,(16) 2178-5301,(16) 2178-5301,Não Informado,222
2910,Setor Técnico de Serviço Social,sala,(16) 2178-5309 - Ramal 26,(16) Não Informado,Não Informado,222
2911,1ª Vara Judicial,Cartório Cível,(16) 2178-5302,(16) 2178-5302,Não Informado,222
2912,Vara Judicial,Pavimento inferior,(15) 3257-9602,(15) Não Informado,porangaba@tjsp.jus.br,223
2913,Ofício Judicial,Pavimento inferior,(15) 3257-9602 - Ramal principal,(15) Não Informado,porangaba@tjsp.jus.br,223
2914,SETOR TÉCNICO,Pavimento superior,(15) 3257-9601,(15) Não Informado,porangaba@tjsp.jus.br,223
2915,SEÇÃO DE ADMINISTRAÇÃO GERAL,PAVIMENTO SUPERIOR,(15) Não Informado,(15) Não Informado,porangabaadm@tjsp.jus.br,223
2916,Vara do Juizado Especial Cível e Criminal,PAVIMENTO SUPERIOR DO PRÉDIO DO FÓRUM,(15) 3257-9603 - Ramal DDD 15,(15) Não Informado,porangabajec@tjsp.jus.br,223
2917,Ofício do Juizado Especial Cível e Criminal,pavimento superior do prédio do Fórum,(15) 3257-9603 - Ramal DDD 15,(15) Não Informado,porangabajec@tjsp.jus.br,223
2918,Copa,Não Informado,(15) Não Informado,(15) Não Informado,porangabaadm@tjsp.jus.br,223
2919,2ª Vara Judicial,Não Informado,(15) 3414-1653,(15) Não Informado,gabavignola@tjsp.jus.br,224
2920,2º Ofício Judicial,Não Informado,(15) 3414-1655 - Ramal Cível,(15) Não Informado,portofeliz2@tjsp.jus.br,224
2921,Seção de Distribuição Judicial,Não Informado,(15) 3414-1659,(15) Não Informado,portofeliz@tjsp.jus.br,224
2922,1ª Vara Judicial,Não Informado,(15) 3414-1651,(15) Não Informado,gabjpanserini@tjsp.jus.br,224
2923,1º Ofício Judicial,Não Informado,(15) 3414-1651 - Ramal Cível,(15) Não Informado,portofeliz1@tjsp.jus.br,224
2924,Seção de Administração Geral,Não Informado,(15) 3414-1665,(15) Não Informado,portofelizadm@tjsp.jus.br,224
2925,Juizado Especial Cível,Não Informado,(15) 3414-1660,(15) Não Informado,portofelizjec@tjsp.jus.br,224
2926,Sala dos Advogados,Não Informado,(15) 3262-2916,(15) Não Informado,Não Informado,224
2927,Tribunal Regional Eleitoral,Não Informado,(15) 3262-5472,(15) Não Informado,Não Informado,224
2928,Ministério Público,Não Informado,(15) 3262-1522,(15) Não Informado,Não Informado,224
2929,Central de Mandados,Não Informado,(15) 3414-1656,(15) Não Informado,portofelizsadm@tjsp.jus.br,224
2930,Setor das Execuções Fiscais,Não Informado,(15) 3414-1657,(15) Não Informado,portofelizsef@tjsp.jus.br,224
2931,Juizado Especial Cível e Criminal,Não Informado,(19) 2156-9107,(19) Não Informado,portoferrjec@tjsp.jus.br,225
2932,2º Ofício Judicial,térreo,(19) 2156-9113,(19) Não Informado,portoferr2@tjsp.jus.br,225
2933,Seção de Distribuição Judicial,térreo,(19) 2156-9104,(19) Não Informado,portoferreira@tjsp.jus.br,225
2934,1ª Vara,Não Informado,(19) 2156-9110,(19) Não Informado,portoferr1@tjsp.jus.br,225
2935,1º Ofício Judicial,Não Informado,(19) 2156-9110,(19) Não Informado,portoferr1@tjsp.jus.br,225
2936,Seção de Administração Geral do Fórum,Não Informado,(19) 2156-9102,(19) Não Informado,portoferreiraadm@tjsp.jus.br,225
2937,2ª Vara,Não Informado,(19) 2156-9113,(19) Não Informado,portoferr2@tjsp.jus.br,225
2938,Anexo para Execuções Fiscais,Não Informado,(19) 2156-9052,(19) Não Informado,portoferreirasef@tjsp.jus.br,225
2939,135ª Subsecção OAB - Porto Ferreira,andar térreo,(19) 3581-2728,(19) Não Informado,Não Informado,225
2940,Banco do Brasil,Não Informado,(19) 3585-7790,(19) Não Informado,Não Informado,225
2941,Promotoria de Justiça de Porto Ferreira,andar superior,(19) 3589-1736,(19) Não Informado,Não Informado,225
2942,CENTRAL DE MANDADOS,OFICIAIS DE JUSTIÇA,(19) 2156-9105,(19) Não Informado,portoferreirasadm@tjsp.jus.br,225
2943,Copa,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,225
2944,Juizado Especial Cível e Criminal,Diretor: Rui Ferrari,(17) 3827-4511,(17) Não Informado,potirendabajec@tjsp.jus.br,226
2945,Setor Técnico de Serviço Social,(17) 3827-4510 - Ramal Psicóloga,(17) 3827-4512 - Ramal Assist. Social,(17) Não Informado,Não Informado,226
2946,Ofício Judicial,Diretor: Marcelo Iglesias Teodoro,(17) 3827-4514,(17) Não Informado,potirendaba@tjsp.jus.br,226
2947,Seção de Administração Geral,Chefe de Seção: Lucineide Garcia Amato,(17) 3827-4503,(17) Não Informado,potirendabaadm@tjsp.jus.br,226
2948,Vara Judicial,Não Informado,(17) 3827-4507,(17) Não Informado,Não Informado,226
2949,Central de Mandados,Não Informado,(17) 3827-4517,(17) Não Informado,Não Informado,226
2950,Copa,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,226
2951,Central de Atendimento,Protocolo,(17) 3827-4515,(17) Não Informado,Não Informado,226
2952,Ofício do Juizado Especial Cível e Criminal,prédio anexo,(13) 3481-7879 - Ramal DDD 13,(13) Não Informado,praiagdejec@tjsp.jus.br,227
2953,2ª Vara Criminal,2º Ofício Criminal,(13) 3481-7847 - Ramal 013,(13) Não Informado,praiagde2cr@tjsp.jus.br,227
2954,"Vara do Júri, das Execuções Criminais e da Infância e da Juventude",1º andar,(13) 3481-7884,(13) Não Informado,praiagdevec@tjsp.jus.br,227
2955,1ª Vara da Família e das Sucessões,1º andar,(13) 3481-7897 - Ramal DDD 13,(13) Não Informado,praiagde1fam@tjsp.jus.br,227
2956,1º Ofício da Família e das Sucessões,terreo,(13) 3481-7897 - Ramal DDD 13,(13) Não Informado,praiagde1fam@tjsp.jus.br,227
2957,"Seção de Expediente, Finanças e Arquivo",Térreo,(13) 3481-7890 - Ramal DDD 13,(13) Não Informado,praiagdeadm@tjsp.jus.br,227
2958,Seção de Pessoal e Corregedoria,Térreo,(13) 3481-7890 - Ramal DDD 13,(13) Não Informado,praiagdeadm@tjsp.jus.br,227
2959,2ª Ofício da Família e das Sucessões,térreo - prédio anexo,(13) 3481-7875 - Ramal DDD 13,(13) Não Informado,praiagde2fam@tjsp.jus.br,227
2961,1ª Vara Cível,1º andar,(13) Não Informado,(13) Não Informado,praiagde1cv@tjsp.jus.br,227
2963,2ª Vara Cível,1º andar,(13) 3481-7843 - Ramal DDD 13,(13) Não Informado,praiagde2cv@tjsp.jus.br,227
2965,Ofício da Fazenda Pública,térreo - prédio anexo,(13) 3481-7818 - Ramal DDD 13,(13) Não Informado,Não Informado,227
2966,Diretoria de Serviço de Administração Geral,Não Informado,(13) 3481-7890 - Ramal DDD 13,(13) Não Informado,praiagdeadm@tjsp.jus.br,227
2967,Ofício de Distribuição Judicial,térreo,(13) 3481-7826 - Ramal DDD 13,(13) Não Informado,praiagde@tjsp.jus.br,227
2968,1ª Vara Criminal,1º andar,(13) 3471-1200 - Ramal r. 223/224/225,(13) Não Informado,praiagde1cr@tjsp.jus.br,227
2969,"Ofício do Júri, das Execuções Criminais e da Infância e da Juventude",térreo,(13) 3471-1200 - Ramal r. 223/224/225,(13) Não Informado,praiagdevec@tjsp.jus.br,227
2970,3ª Vara Cível,1º andar,(13) 3481-7843 - Ramal DDD 13,(13) Não Informado,praiagde3cv@tjsp.jus.br,227
2971,2ª Vara da Família e das Sucessões,1º andar,(13) 3481-7875 - Ramal DDD 13,(13) Não Informado,praiagde2fam@tjsp.jus.br,227
2972,Gabinete do 1º Juiz Auxiliar,Não Informado,(13) 3471-1200,(13) Não Informado,Não Informado,227
2973,Gabinete do 2º Juiz Auxiliar,Não Informado,(13) 3471-1200,(13) Não Informado,Não Informado,227
2974,Vara da Fazenda Pública,1º andar,(13) 3481-7818,(13) Não Informado,praiagdefaz@tjsp.jus.br,227
2975,Vara do Juizado Especial Cível e Criminal,1º andar,(13) 3481-7879,(13) Não Informado,praiagdejec@tjsp.jus.br,227
2977,132ª Subsecção da Ordem dos Advogados,1º andar,(13) 3494-5488,(13) 3494-5488,Não Informado,227
2980,Setor Técnico de Serviço Social,Térreo,(13) 3481-7829,(13) Não Informado,Não Informado,227
2982,Sala de informática,Não Informado,(13) 3481-7860,(13) Não Informado,Não Informado,227
2983,SEÇÃO ADMINISTRATIVA DE DISTRIBUIÇÃO DE MANDADOS,Térreo,(13) 3481-7812,(13) Não Informado,praiagdesadm@tjsp.jus.br,227
2985,Gabinete do 3º Juiz Auxiliar,Não Informado,(13) 3481-7897 - Ramal DDD 13,(13) Não Informado,Não Informado,227
2986,Copa,Não Informado,(13) Não Informado,(13) Não Informado,Não Informado,227
2987,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Terreo,(13) Não Informado,(13) Não Informado,praiagdecons@tjsp.jus.br,227
2988,Juizado Especial Cível e Criminal,subsolo,(18) 2146-1315,(18) Não Informado,epitaciojec@tjsp.jus.br,228
2989,2ª Vara Judicial,Sala,(18) 2146-1301,(18) Não Informado,Não Informado,228
2990,2º Ofício Judicial,sala,(18) 2146-1311 - Ramal cível,(18) Não Informado,epitacio2@tjsp.jus.br,228
2991,Seção de Distribuição Judicial,Sala,(18) 2146-1304 - Ramal 237,(18) Não Informado,epitacio@tjsp.jus.br,228
2992,1ª Vara Judicial,Não Informado,(18) 2146-1301,(18) Não Informado,Não Informado,228
2993,1º Ofício Judicial,1andar,(18) 2146-1305 - Ramal cível,(18) Não Informado,epitacio1@tjsp.jus.br,228
2994,Seção de Administração Geral,Não Informado,(18) 2146-1301,(18) Não Informado,epitacioadm@tjsp.jus.br,228
2995,Central de Mandados,Não Informado,(18) 2146-1313,(18) Não Informado,epitaciosadm@tjsp.jus.br,228
2996,Central de Atendimento,S. Técnico - Psicossocial,(18) 2146-1316 - Ramal Assistente,(18) Não Informado,Não Informado,228
2997,"JUIZADO ESPECIAL CÍVEL, CRIMINAL E DA FAZENDA PÚBLICA",HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9011,(18) 2144-9001,bernardesjec@tjsp.jus.br,229
2998,Vara Judicial,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9008,(18) Não Informado,bernardes@tjsp.jus.br,229
2999,Ofício Judicial,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9008,(18) Não Informado,bernardes@tjsp.jus.br,229
3000,Seção de Administração Geral,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9001,(18) 2144-9001,bernardesadm@tjsp.jus.br,229
3001,Protocolo e Distribuidor,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9001,(18) 2144-9001,bernardesadm@tjsp.jus.br,229
3002,Assistente Social,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9004,(18) 2144-9001,Não Informado,229
3003,CENTRAL DE MANDADOS,HORÁRIO ATENDIMENTO: ADVOGADOS 09:00 às 17:00 e PÚBLICO EM GERAL: 13:00 às 17:00,(18) 2144-9008,(18) Não Informado,bernardes@tjsp.jus.br,229
3004,Copa dos magistrados,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,229
3005,Copa dos funcionários,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,229
3006,Central de Atendimento,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,229
3007,Juizado Especial Cível,2º andar - Prédio Anexo,(18) 3311-2432,(18) Não Informado,prudentejec@tjsp.jus.br,230
3008,5ª Vara Cível,1º Andar,(18) 3311-2446,(18) Não Informado,upj1a5cvprudente@tjsp.jus.br,230
3010,1ª Vara da Família e das Sucessões,1º Andar - Prédio Anexo,(18) 3311-2391,(18) Não Informado,prudente1fam@tjsp.jus.br,230
3011,1º Ofício da Família e das Sucessões,Andar térreo,(18) 3311-2391,(18) Não Informado,prudente1fam@tjsp.jus.br,230
3012,1ª Vara das Execuções Criminais,1º Andar - Prédio Anexo,(18) 3311-2450,(18) Não Informado,prudente1@tjsp.jus.br,230
3013,Ofício de Execuções Criminais,Andar Térreo - Prédio Anexo,(18) 3311-2450,(18) Não Informado,prudente1@tjsp.jus.br,230
3014,1ª Vara Cível,1º Andar,(18) 3311-2446,(18) Não Informado,upj1a5cvprudente@tjsp.jus.br,230
3016,Vara do Juizado Especial Cível,1º Andar - Prédio Anexo,(18) 3311-2432,(18) Não Informado,prudentejec@tjsp.jus.br,230
3017,Ofício do Juizado Especial Cível,2º Andar - prédio anexo,(18) 3311-2432,(18) Não Informado,prudentejec@tjsp.jus.br,230
3018,Vara do Júri e da Infância e da Juventude,1º Andar,(18) 3311-2395,(18) Não Informado,prudentejuri@tjsp.jus.br,230
3019,Ofício do Júri e da Infância e da Juventude,Andar Térreo,(18) 3311-2395,(18) Não Informado,prudentejuri@tjsp.jus.br,230
3020,2ª Vara da Família e das Sucessões,1º Andar - Prédio Anexo,(18) 3311-2382,(18) Não Informado,prudente2fam@tjsp.jus.br,230
3021,2ª Vara Cível,1º Andar,(18) 3311-2446,(18) Não Informado,upj1a5cvprudente@tjsp.jus.br,230
3022,3ª Vara Cível,1• Andar,(18) 3311-2446,(18) Não Informado,upj1a5cvprudente@tjsp.jus.br,230
3023,4ª Vara Cível,1º Andar,(18) 3311-2446,(18) Não Informado,upj1a5cvprudente@tjsp.jus.br,230
3024,2º Ofício da Família e das Sucessões,Térreo,(18) 3311-2382,(18) Não Informado,prudente2fam@tjsp.jus.br,230
3028,1º Ofício Criminal,Andar térreo,(18) 3311-2386,(18) Não Informado,prudente1cr@tjsp.jus.br,230
3029,1ª Vara Criminal,1º Andar,(18) 3311-2386,(18) Não Informado,prudente1cr@tjsp.jus.br,230
3030,2ª Vara Criminal,1º Andar,(18) 3311-2393,(18) Não Informado,prudente2cr@tjsp.jus.br,230
3031,2º Ofício Criminal,andar térreo,(18) 3311-2393,(18) Não Informado,prudente2cr@tjsp.jus.br,230
3032,Serviço Anexo das Fazendas,2º Andar - Prédio Anexo,(18) 3311-2431,(18) Não Informado,prudentefaz@tjsp.jus.br,230
3033,Administração,1º Andar,(18) 3311-2407,(18) Não Informado,prudenteadm@tjsp.jus.br,230
3034,Seção de Expediente e Arquivo,Térreo - Hall de Entrada,(18) 3311-2449,(18) Não Informado,prudenteadm@tjsp.jus.br,230
3035,Sec.Fin.Patrim.C.Pres.Prudente,1º Andar,(18) 3311-2412,(18) Não Informado,Não Informado,230
3036,Sec.Pes.Correg.C.Pres.Prudente,1º Andar,(18) 3311-2406,(18) Não Informado,Não Informado,230
3037,Ofício de Distribuição Judicial,Andar Térreo,(18) 3311-2448,(18) Não Informado,prudente@tjsp.jus.br,230
3038,3ª Vara Criminal,1º Andar,(18) 3311-2394,(18) Não Informado,prudente3cr@tjsp.jus.br,230
3039,3º Ofício Criminal,Térreo,(18) 3311-2394,(18) Não Informado,prudente3cr@tjsp.jus.br,230
3040,2ª Vara das Execuçõs Criminais,1º Andar - Prédio Anexo,(18) 3311-2450,(18) Não Informado,prudente2@tjsp.jus.br,230
3041,Setor Técnico de Psicologia,"Avenida Coronel José Soares Marcondes, 3139, Jardim Bongiovani,Pres. Prudente.",(18) 2104-3457,(18) Não Informado,Não Informado,230
3042,Setor Técnico de Serviço Social,"Avenida Coronel José Soares Marcondes, 3139, Jardim Bongiovani,Pres. Prudente.",(18) 2104-3457,(18) Não Informado,Não Informado,230
3043,Banco do Brasil,Térreo,(18) Não Informado,(18) Não Informado,Não Informado,230
3044,Ordem dos Advogados do Brasil,andar térreo,(18) 3221-0642,(18) Não Informado,Não Informado,230
3045,Vara da Fazenda Pública,1º Andar - Prédio Anexo,(18) Não Informado,(18) Não Informado,prudentefaz@tjsp.jus.br,230
