id_unidade,unidade,telefone,fax,email,cj,num_varas_instaladas,entrancia,dist_capital,tensao_eletrica,endereco_lougradouro,endereco_cep,endereco_municipio,endereco_uf,id_comarca,comarca_corrigido,id_cj
581,Fórum Lins III - CEJUSC,(14) 3511-1519,Não Informado,Não Informado,Lins,0,Entrância Final,380.62 Km,220V,"Rua Gil Pimentel Moura , 51 - Centro",14600-920,Lins,SP,3527108.0,Lins,35.0
582,Fórum São Joaquim da Barra III - (Setor Técnico) [desativado],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"R. Sergipe , 1094 - Centro",14600000,São Joaquim da Barra,SP,,,
583,COMARCA DE ITUPEVA/SP,(11) 2842-4065,Não Informado,Itupevaadm@tjsp.jus.br,Jundiaí,0,Entrância Inicial,61.52 Km,220V,"Avenida Brasil , 1765, equina c/ Rua Arnaldo Zumstein - Jardim Brasil",13296082,Itupeva,SP,3524006.0,Itupeva,5.0
584,Fórum Caraguatatuba III (CEJUSC),(12) 3882-3759,Não Informado,Não Informado,Caraguatatuba,0,Entrância Final,124.88 Km,220V,"Avenida Paraná , 340 - Jardim Primavera",11660680,Caraguatatuba,SP,3510500.0,Caraguatatuba,51.0
585,Fórum Presidente Epitácio II (CEJUSC),Não Informado,Não Informado,Não Informado,Presidente Venceslau,0,Entrância Inicial,596.24 Km,220V,"Rua Venceslau Brás,3-08 , 308 - Centro",19470-000,Presidente Epitácio,SP,3541307.0,Presidente Epitácio,28.0
586,Fórum Itanhaém II (CEJUSC),(13) 3422-1818,Não Informado,Não Informado,Itanhaém,0,Entrância Final,72.30 Km,110V,"Rua Professora Dinorah Cruz , 21 - Centro",11740-000,Itanhaém,SP,3522109.0,Itanhaém,56.0
587,Fórum Andradina II (SAF e JECC),(18) 2122-2358,(18) 98169-5471,andradinafaz@tjsp.jus.br,Andradina,1,Entrância Final,570.27 Km,110V,"R. São Paulo , 957 - Centro",16901-009,Andradina,SP,3502101.0,Andradina,37.0
588,Fórum de Santana de Parnaíba I,(11) 4322-9839,Não Informado,santanaprnbadm@tjsp.jus.br,Osasco,6,Entrância Intermediária,30.99 Km,110V,"Rua Professor Eugênio Teani , 215 - Jardim Professor Benoá",06502-025,Santana de Parnaíba,SP,3547304.0,Santana de Parnaíba,4.0
589,Fórum I de Franca,(16) 2103-9144,(16) 99999-9999,francaadm@tjsp.jus.br,Franca,14,Entrância Final,343.73 Km,110V,"Av. Presidente Vargas , 2.650 - Jardim Dr. Antonio Petraglia",14402-000,Franca,SP,3516200.0,Franca,38.0
590,Direito Privado - Conselheiro Furtado 503,(11) 4322-9255,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Conselheiro Furtado , 503/511 - Centro",01511-000,São Paulo,SP,,,
591,Fórum da Comarca de São Sebastião da Grama,(19) 3646-1083,(19) 3646-1573,Não Informado,Casa Branca,0,Entrância Inicial,205.14 Km,220V,"Praça São Sebastião , n/c - Centro",13790000,São Sebastião da Grama,SP,3550803.0,São Sebastião da Grama,43.0
592,Fórum Votuporanga III - (CEJUSC),(17) 99665-6906,Não Informado,Não Informado,Votuporanga,0,Entrância Final,488.94 Km,110V,"Av. Prefeito Mário Pozzobon , 2863 - Parque Industrial I  UNIFEV",15503-021,Votuporanga,SP,3557105.0,Votuporanga,17.0
593,Fórum Pederneiras (Desativado),Não Informado,(14) 3252-2547,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"RUA Dr.Fausto Furlani , 0-783 - Jardim Alvorada",17280-528,Pederneiras,SP,,,
594,Fórum Pederneiras III (Arquivo Geral de Móveis),Não Informado,(14) 2212-8601,Não Informado,Jaú,0,Entrância Inicial,256.21 Km,110V,"R. EliazarR Braga , 331 - Centro",17280-023,Pederneiras,SP,3536703.0,Pederneiras,33.0
595,Tribunal de Justiça - [desativado],Não Informado,Não Informado,Não Informado,São Paulo,1,Não Informado,0.00 Km,110V,"R. São Paulo , 0 - Centro",03591-070,São Paulo,SP,3550308.0,São Paulo,0.0
596,Fórum Catanduva III - (CEJUSC),(17) 3521-3406,Não Informado,Não Informado,Catanduva,0,Entrância Final,359.94 Km,110V,"Rua Alagoas , 519 - Centro",15801-310,Catanduva,SP,3511102.0,Catanduva,15.0
597,Fórum de Santa Adélia III (Arquivo),(17) 3571-8172,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Praça Adhemar de Barros , 40 - Centro",15950-000,Santa Adélia,SP,,,
598,Fórum de Santa Adélia II (JEC/Jecrim/Arquivo/Cejusc),(17) 3571-3901,Não Informado,Não Informado,Catanduva,0,Entrância Inicial,339.63 Km,110V,"Praça Dr. Adhemar de Barros , 40 - Centro",15950-000,Santa Adélia,SP,3545605.0,Santa Adélia,15.0
599,Fórum IV Mogi das Cruzes (CEJUSC - UMC),(11) 4798-7233,Não Informado,Não Informado,Mogi das Cruzes,0,Entrância Final,45.75 Km,220V,"Av. Cândido Xavier de Almeida e Souza , 200, Prédio 3, Térreo, sala 10 - Centro Cívico",08780-210,Mogi das Cruzes,SP,3530607.0,Mogi das Cruzes,45.0
600,Fórum II de Socorro (Juizado Especial Cível e Criminal),(19) 3895-2131,Não Informado,Não Informado,Amparo,0,Entrância Inicial,106.97 Km,110V,"Étore Mantovani , 551 - Centro",13960-000,Socorro,SP,3552106.0,Socorro,54.0
601,Fórum II de Promissão (Juizado Especial Cível e Criminal),(14) 3542-8703,Não Informado,Não Informado,Lins,1,Entrância Inicial,399.32 Km,110V,"Av. Bandeirantes , 695 - Centro",16370-000,Promissão,SP,3541604.0,Promissão,35.0
602,Fórum Salto III (Central de Mandados e Cejusc),(11) 2118-4805,Não Informado,saltosadm@tjsp.jus.br,Itu,0,Entrância Intermediária,76.83 Km,110V,"Rua Benjamin Constant , 49 - Centro",13320-120,Salto,SP,3545209.0,Salto,20.0
603,1ª e 2ª VARAS DA FAMÍLIA e CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA,(13) 3346-7924,(13) 2102-6440,Não Informado,Santos,0,Entrância Final,52.40 Km,220V,"Avenida Antônio Emerich , 1416 - Vila São Jorge",11370-000,São Vicente,SP,3551009.0,São Vicente,1.0
604,Fórum Desembargador Renato Carlos Mascarenhas (Prédio II),(15) 3414-8756,Não Informado,Não Informado,Sorocaba,0,Entrância Inicial,113.85 Km,110V,"Rua Santo Antônio , 197 - Centro",18185-000,Pilar do Sul,SP,3537909.0,Pilar do Sul,19.0
605,Fórum Araras III (CEJUSC na Universidade de Araras - UNAR),(19) 3541-3127,Não Informado,Não Informado,Limeira,0,Entrância Intermediária,152.98 Km,110V,"Av. Ernani Lacerda de Oliveira , 100 - Parque Sta. Cândida",13603-112,Araras,SP,3503307.0,Araras,10.0
606,Fórum Atibaia (DESOCUPADO),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Napoleão Ferro , 315 - Alvinópolis",12942-610,Atibaia,SP,,,
607,Fórum Atibaia II (Devolvido a partir de 17.12.2021),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Estrada Municipal Juca Sanches , 400 - Boa Vista",12944-470,Atibaia,SP,,,
609,Fórum Santa Isabel IV - (CEJUSC),(11) 4657-4017,Não Informado,Não Informado,Guarulhos,0,Entrância Inicial,49.58 Km,110V,"Praça da Bandeira , 56 - Centro",07500-000,Santa Isabel,SP,3546801.0,Santa Isabel,44.0
610,Fórum II Jaguariúna (Prédio Anexo do Juizado),(19) 3311-1703,(19) 3311-1762,Não Informado,Amparo,0,Entrância Intermediária,100.23 Km,110V,"Rua Minas Gerais , 342 - Jardim Dom Bosco (Loteamento Prefeitura)",13911-062,Jaguariúna,SP,3524709.0,Jaguariúna,54.0
611,Fórum II Adamantina (Residência Oficial),Não Informado,(18) 3521-3026,Não Informado,Tupã,0,Entrância Inicial,500.26 Km,110V,"Rua Alameda Navarro de Nadrade , 106 - Centro",17800-000,Adamantina,SP,3500105.0,Adamantina,30.0
612,Forum III de Mogi das Cruzes (Fazenda Pública),(11) 4506-1882,Não Informado,Não Informado,Mogi das Cruzes,0,Entrância Final,45.75 Km,220V,"Avenida Capitão Manoel Rudge , 474 - Parque Monte Líbano",08780-290,Mogi das Cruzes,SP,3530607.0,Mogi das Cruzes,45.0
613,Fórum Bariri II,(14) 3662-8974,Não Informado,baririadm@tjsp.jus.br,Jaú,0,Entrância Inicial,270.85 Km,110V,"Rua Marechal Floriano Peixoto, nº 156 ,  - Centro",17250-081,Bariri,SP,3505203.0,Bariri,33.0
614,Fórum Pindamonhangaba [Arquivo],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Miguel Ângelo Imediato , 140 - Boa Vista",12401030,Pindamonhangaba,SP,,,
615,Complexo Administrativo Patriarca,Não Informado,Não Informado,admpatriarca@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,110V,"Rua: Direita , 250/256 - - Sé -",01002-903,São Paulo,SP,3550308.0,São Paulo,0.0
616,Foro Regional II - Santo Amaro - Prédio Nações Unidas,(11) 4322-9169,Não Informado,admfrsantoamaro@tjsp.jus.br,São Paulo,26,Não Informado,0.00 Km,220V,"Avenida das Nações Unidas , 22939 - Santo Amaro",04795-100,São Paulo,SP,3550308.0,São Paulo,0.0
618,Fórum São Manuel II (Arquivo),Não Informado,Não Informado,Não Informado,Botucatu,0,Entrância Inicial,217.70 Km,110V,"Avenida Irmãs Cintra , 626 - Centro",18650049,São Manuel,SP,3550100.0,São Manuel,23.0
619,Fórum II da Comarca de Itápolis (SEF - Setor de Execuções Fiscais),(16) 3263-1799,(16) 3263-1799,Não Informado,Araraquara,0,Entrância Inicial,311.54 Km,110V,"Av. dos Amaros , 283 - Centro",14900-000,Itápolis,SP,3522703.0,Itápolis,13.0
620,CEJUSC - Santa Bárbara D'Oeste,(19) 3026-8323,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Praça Dona Carolina , 40 - Jardim Panambi",13450-515,Santa Bárbara d'Oeste,SP,,,
621,Fórum Araçatuba IV - RESIDÊNCIA OFICIAL,(18) 3623-5710,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Pedro de Toledo , 303 - Vila São Paulo",16015-505,Araçatuba,SP,,,
622,Fórum de Rio das Pedras (Juizado Especial Cível e Criminal),(19) 2174-1451,(19) 2174-1452,Não Informado,Piracicaba,1,Entrância Inicial,126.38 Km,110V,"Rua Brasil , 7 - Centro",13390037,Rio das Pedras,SP,3544004.0,Rio das Pedras,34.0
623,Fórum de Registro II (SAF e Setor Técnico),(13) 3822-2244,Não Informado,registroadm@tjsp.jus.br,Registro,0,Entrância Final,161.17 Km,110V,"R. Jerônimo Monteiro Lopes , 104 - Vila São Francisco",11900-000,Registro,SP,3542602.0,Registro,21.0
624,Fórum Francisco Morato III - Arquivo,Não Informado,Não Informado,francmoratoadm@tjsp.jus.br,Jundiaí,0,Entrância Final,31.60 Km,110V,"Rua Virgilio Martins de Oliveira , 641 - Centro",07901-020,Francisco Morato,SP,3516309.0,Francisco Morato,5.0
625,Fórum Barueri II - (CEJUSC),(11) 3164-1036,Não Informado,Não Informado,Osasco,0,Entrância Final,24.81 Km,110V,"Rua Ministro Raphael de Barros Monteiro , 110 - Jardim dos Camargos",06410080,Barueri,SP,3505708.0,Barueri,4.0
626,Fórum II Embu das Artes (Serviço Anexo das Fazendas),(11) 4704-6050,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. João Batista Medina , 417 - Vila Salim",06840-000,Embu das Artes,SP,,,
627,FÓRUM JALES - PRÉDIO II,(17) 3624-5824,(17) 2145-9126,jalescolrec@tjsp.jus.br,Jales,0,Entrância Final,543.64 Km,110V,"Rua Quinze , 2210 - Centro",15700-038,Jales,SP,3524808.0,Jales,55.0
628,CEJUSC Atibaia,(11) 4412-3106,Não Informado,Não Informado,Bragança Paulista,0,Entrância Final,48.72 Km,110V,"Rua Bartolomeu Peranovich , 200 - Centro",12940-610,Atibaia,SP,3504107.0,Atibaia,6.0
629,Fórum do Juizado Especial Cível Central - II,(11) 2711-7802,Não Informado,admjeccentral@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,110V,"Rua Vergueiro , 857 - Vergueiro",01504-001,São Paulo,SP,3550308.0,São Paulo,0.0
630,Fórum Agudos (CEJUSC),Não Informado,Não Informado,Não Informado,Bauru,0,Entrância Inicial,268.95 Km,110V,"Rua Décio Antônio Balestra , 236 - Centro",17120-386,Agudos,SP,3500709.0,Agudos,32.0
631,Fórum Americana (CEJUSC) - UNISAL,Não Informado,(19) 3309-2515,Não Informado,Americana,0,Entrância Final,114.63 Km,110V,"Av. de Cillo , 3500 - Pq. Universitário",13467-600,Americana,SP,3501608.0,Americana,53.0
632,Fórum Andradina III - Anexo de Violência Doméstica e Grupo de Apoio Recursal,(18) 2122-2358,(18) 98169-5471,Não Informado,Andradina,0,Entrância Final,570.27 Km,110V,"Rua Presidente Vargas , 1.461 - Centro",16901-026,Andradina,SP,3502101.0,Andradina,37.0
633,Fórum de Teodoro Sampaio I (JIC e JEC),Não Informado,Não Informado,teodsampaioadm@tjsp.jus.br,Presidente Venceslau,1,Entrância Inicial,577.13 Km,110V,"Avenida Manoel Guirado Segura , 2080 - Vila Furlan",19282160,Teodoro Sampaio,SP,3554300.0,Teodoro Sampaio,28.0
634,DARAJ 10,Não Informado,Não Informado,daraj10@tjsp.jus.br,Sorocaba,0,Entrância Final,83.96 Km,110V,"Rua 28 de outubro , 665 - Alto Boa Vista",18087-080,Sorocaba,SP,3552205.0,Sorocaba,19.0
635,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)",Não Informado,Não Informado,Não Informado,Jales,0,Entrância Inicial,577.50 Km,110V,"Rua 08 , 854 - FUNEC, Campus I (Faculdade de Direito)",03591070,Santa Fé do Sul,SP,3546603.0,Santa Fé do Sul,55.0
636,Fórum Jaboticabal - Prédio II - JECC e Colégio Recursal,(16) 2141-9201,Não Informado,Não Informado,Jaboticabal,1,Entrância Final,308.28 Km,110V,"Avenida Bento Vieira , 12 - Jardim Bela Vista",14870-901,Jaboticabal,SP,3524303.0,Jaboticabal,42.0
637,Fórum Jaboticabal - Prédio III - Setor Técnico (Psicossocial),(16) 2141-9051,Não Informado,Não Informado,Jaboticabal,0,Entrância Final,308.28 Km,110V,"Rua Floriano Peixoto , 1223 - Centro",14870-810,Jaboticabal,SP,3524303.0,Jaboticabal,42.0
638,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras),(17) 3691-1102,Não Informado,Não Informado,Jales,0,Entrância Inicial,577.50 Km,110V,"Avenida Miguel Renda , 190 - Centro",15770-000,Santa Fé do Sul,SP,3546603.0,Santa Fé do Sul,55.0
639,SAAB 2.5.7 - SERVIÇO DE ADMINISTRAÇÃO,(11) 4635-7851,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Carlota Luisa de Jesus , 50 A - Parque São Jorge",03086-060,São Paulo,SP,,,
640,Forum da Comarca de Borborema,Não Informado,Não Informado,Não Informado,Araraquara,0,Entrância Inicial,329.53 Km,110V,"Rua Joaquim Martins Carvalho , 676 - Centro",14955-000,Borborema,SP,3507407.0,Borborema,13.0
641,FORUM CAÇAPAVA - CRIMINAL / EXECUÇÃO FISCAL - RUA MARQUES DO HERVAL,(12) 3221-5603,(12) 0000-0000,Não Informado,Taubaté,1,Entrância Intermediária,107.09 Km,220V,"Rua Marques do Herval , 269 - Centro",12281-050,Caçapava,SP,3508504.0,Caçapava,47.0
642,Fórum de Caieiras II,(11) 4506-1132,Não Informado,caieirassef@tjsp.jus.br,Jundiaí,0,Entrância Intermediária,23.09 Km,110V,"Rua Guadalajara , 93 - Centro",07700-360,Caieiras,SP,3509007.0,Caieiras,5.0
643,Fórum Campos do Jordão II - Juizado Especial Civel e Criminal,(12) 2144-1408,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Brigadeiro Jordão , 599 - Abernésia",12460-000,Campos do Jordão,SP,,,
644,Fórum Carapicuíba II - SAF / Arquivo,(11) 2883-8950,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Miriam , 153 - Centro",06320060,Carapicuíba,SP,,,
645,Fórum Carapicuíba III - Arquivo / Acervo,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Teresinha Morango , 72 - Centro",06328-330,Carapicuíba,SP,,,
646,Fórum Cotia II - Setor Técnico,(11) 4506-1244,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Prof. Manoel José Pedroso, 1830 - Entrada pela Rua Topasio, 585 , 585 - Centro",06717-235,Cotia,SP,,,
647,Fórum Eldorado Paulista II - Administração / Almoxarifado (Inativado),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Marechal Castelo Branco , 137 - Centro",11960-000,Eldorado,SP,,,
648,Fórum Espírito Santo do Pinhal II - Arq.Geral/Cart. Eleitoral/Ass. Social,(19) 2157-1360,Não Informado,Não Informado,São João da Boa Vista,0,Entrância Inicial,151.27 Km,110V,"Rua Quirino dos Santos , 130 - Centro",13990-000,Espírito Santo do Pinhal,SP,3515186.0,Espírito Santo do Pinhal,50.0
649,Fórum Fernandópolis IV - Arquivo Geral,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua São Paulo , 1237 - Centro",14400-690,Fernandópolis,SP,,,
650,Fórum Guariba II - CEJUSC,(16) 3251-8472,Não Informado,Não Informado,Jaboticabal,0,Entrância Inicial,293.16 Km,110V,"Pça Silvio Vaz de Arruda , 190 - Centro",14840-000,Guariba,SP,3518602.0,Guariba,42.0
652,Fórum Jaú II,(14) 3624-2006,Não Informado,Não Informado,Jaú,0,Entrância Intermediária,241.08 Km,110V,"Rua Paulino Maciel , 142 - Centro",17210-090,Jaú,SP,3525300.0,Jaú,33.0
653,Fórum Mogi Guaçu III - CEJUSC,(19) 3851-6060,Não Informado,Não Informado,Mogi Mirim,0,Entrância Final,134.46 Km,110V,"Rua Francisco Franco Filho , 132 - Jardim Bela Vista",13840-204,Mogi Guaçu,SP,3530706.0,Mogi Guaçu,7.0
654,Fórum Mogi Mirim II - SEF (Secr. da Fazenda),(19) 3022-8152,Não Informado,Não Informado,Mogi Mirim,1,Entrância Final,128.39 Km,110V,"Rua Marciliano , 359 - Centro",13800-012,Mogi Mirim,SP,3530805.0,Mogi Mirim,7.0
655,FORUM DA COMARCA DE NOVA ODESSA II - Arquivo Geral / Depos. de Material,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"DESATIVADO , DEVOLVIDO À MUNICIPALIDADE - FEVEREIRO DE 2016",13460-000,Nova Odessa,SP,,,
656,Fórum Osvaldo Cruz II - CEJUSC,Não Informado,Não Informado,Não Informado,Tupã,0,Entrância Inicial,477.87 Km,110V,"Avenida Estados Unidos , 280 - Jardim das Bandeiras",17700-000,Osvaldo Cruz,SP,3534609.0,Osvaldo Cruz,30.0
657,Forum de Rancharia III - Depósito,(18) 2199-6251,Não Informado,ranchariaadm@tjsp.jus.br,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Marcilio Dias , 719 - Centro",19600-035,Rancharia,SP,,,
658,Fórum Santa Fé do Sul IV - JEC (Unidade Avançada),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua 8 , 865 - Centro",15775-000,Santa Fé do Sul,SP,,,
659,Fórum Sertãozinho II - CEJUSC / SEF,(16) 3521-1254,Não Informado,Não Informado,Ribeirão Preto,1,Entrância Final,301.98 Km,110V,"Av. Jorge Abrão , 581 - Shangrilá",14161-170,Sertãozinho,SP,3551702.0,Sertãozinho,41.0
661,Fórum Taboão da Serra III - Arq. das Execuções Fiscais,Não Informado,Não Informado,Não Informado,Itapecerica da Serra,0,Entrância Final,13.35 Km,110V,"Rua Desiderio Ferreira , 41 - Parque Pinheiros",06767-050,Taboão da Serra,SP,3552809.0,Taboão da Serra,52.0
663,Forum de Tupã II  - Arquivo Geral,Não Informado,Não Informado,Não Informado,Tupã,0,Entrância Final,436.22 Km,220V,"Rua Nhambiquaras , 1731 - centro",17600-060,Tupã,SP,3555000.0,Tupã,30.0
664,Fórum Araçatuba IV - Ofício das Execuções Criminais - DEECRIM,(18) 3303-3002,Não Informado,Não Informado,Araçatuba,0,Entrância Final,469.04 Km,110V,"Av. dos Araças , 2351/2359 - Centro",16010-285,Araçatuba,SP,3502804.0,Araçatuba,36.0
665,Forum Araçatuba V - Serviço de Atendimento Psicossocial,(18) 2102-9051,Não Informado,Não Informado,Araçatuba,0,Entrância Final,469.04 Km,110V,"Rua Cândido Portinari , 975 - Jardim Nova Iorque",16018-305,Araçatuba,SP,3502804.0,Araçatuba,36.0
666,Fórum de Queluz II - JIC e JEC Itinerante,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Siqueira Campos , 285 - Centro",12820-000,Queluz,SP,,,
667,Fórum Arujá VII - Deposito de Material e Arquivo de Processos,(11) 2192-2804,(11) 2192-2805,Não Informado,Guarulhos,0,Entrância Intermediária,36.30 Km,110V,"Av. Benedito Manoel dos Santos, , 369 - Perová - Condominio Arujá",07428-205,Arujá,SP,3503901.0,Arujá,44.0
668,Fórum Assis  (Depósito) [Desativado],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua João Maldonado , 41 - Centro",19802-320,Assis,SP,,,
669,Forum Santa Isabel [desativado],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua João Pessoa , 58 - Centro",07500-000,Santa Isabel,SP,,,
670,Forum da Comarca de Várzea Paulista II - Setor de Execuções Fiscais,(11) 3378-4001,Não Informado,Não Informado,Jundiaí,0,Entrância Inicial,42.29 Km,110V,"Rua Dom Pedro II , 271 - Centro",13320-110,Várzea Paulista,SP,3556503.0,Várzea Paulista,5.0
