id_municipio,id_municipio_tjsp,municipio_tjsp,municipio_corrigido,raj,comarca_tjsp,comarca_sede,unidades
3548302,7044,Santo Expedito,Santo Expedito,5ª RAJ Presidente Prudente,Presidente Prudente,0,Presidente Prudente III (DARAJ)
3548401,7045,Santópolis do Aguapeí,Santópolis do Aguapeí,2ª RAJ Araçatuba,Birigui,0,Fórum I Birigüi
3548401,7045,Santópolis do Aguapeí,Santópolis do Aguapeí,2ª RAJ Araçatuba,Birigui,0,Fórum II Birigui (Depósito)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos I
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos II (Cível)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos III (Anexo)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos IV - (CEJUSC)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos V - (Deecrim)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos VI - (Anexo do Juizado - UNISANTOS)
3548500,7046,Santos,Santos,7ª RAJ Santos,Santos,1,Fórum Santos VII - (Anexo do Juizado - UNISANTA)
3548609,7047,São Bento do Sapucaí,São Bento do Sapucaí,9ª RAJ São José dos Campos,São Bento do Sapucaí,1,Fórum Juiz Francisco Chiaradia Netto - São Bento do Sapucaí
3548708,7048,São Bernardo do Campo,São Bernardo do Campo,1ª RAJ Grande São Paulo,São Bernardo do Campo,1,Fórum Ministro Nelson Hungria I
3548807,7049,São Caetano do Sul,São Caetano do Sul,1ª RAJ Grande São Paulo,São Caetano do Sul,1,Fórum São Caetano do Sul I
3548807,7049,São Caetano do Sul,São Caetano do Sul,1ª RAJ Grande São Paulo,São Caetano do Sul,1,Fórum São Caetano do Sul II - (CEJUSC)
3548906,7050,São Carlos,São Carlos,6ª RAJ Ribeirão Preto,São Carlos,1,Fórum São Carlos I - (Criminal)
3548906,7050,São Carlos,São Carlos,6ª RAJ Ribeirão Preto,São Carlos,1,Fórum São Carlos II - (Civel)
3548906,7050,São Carlos,São Carlos,6ª RAJ Ribeirão Preto,São Carlos,1,Fórum São Carlos III - (CEJUSC)
3549003,7051,São Francisco,São Francisco,2ª RAJ Araçatuba,Palmeira d'Oeste,0,Fórum da Comarca de Palmeira d’Oeste
3549102,7052,São João da Boa Vista,São João da Boa Vista,4ª RAJ Campinas,São João da Boa Vista,1,Cartório Anexo do Juizado Especial Cível - UNIFEOB.
3549102,7052,São João da Boa Vista,São João da Boa Vista,4ª RAJ Campinas,São João da Boa Vista,1,Fórum I Dr. Plínio Barreto
3549201,7053,São João das Duas Pontes,São João das Duas Pontes,8ª RAJ São José do Rio Preto,Estrela dOeste,0,Fórum Estrela D'Oeste
3549250,7054,São João de Iracema,São João de Iracema,8ª RAJ São José do Rio Preto,General Salgado,0,Fórum General Salgado (ARGYMIRO ACAYABA DE TOLEDO)
3549300,7055,São João do Pau d'Alho,São João do Pau d'Alho,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum I Tupi Paulista
3549300,7055,São João do Pau d'Alho,São João do Pau d'Alho,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum II Tupi Paulista
3549409,7056,São Joaquim da Barra,São Joaquim da Barra,6ª RAJ Ribeirão Preto,São Joaquim da Barra,1,Fórum São Joaquim da Barra I
3549508,7057,São José da Bela Vista,São José da Bela Vista,6ª RAJ Ribeirão Preto,Franca,0,Fórum I de Franca
3549508,7057,São José da Bela Vista,São José da Bela Vista,6ª RAJ Ribeirão Preto,Franca,0,Fórum II de Franca (CEJUSC)
3549508,7057,São José da Bela Vista,São José da Bela Vista,6ª RAJ Ribeirão Preto,Franca,0,Fórum III de Franca (CEJUSC - Posto)
3549508,7057,São José da Bela Vista,São José da Bela Vista,6ª RAJ Ribeirão Preto,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
3549508,7057,São José da Bela Vista,São José da Bela Vista,6ª RAJ Ribeirão Preto,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
3549607,7058,São José do Barreiro,São José do Barreiro,9ª RAJ São José dos Campos,Bananal,0,DR JOSÉ RANGEL DE ALMEIDA
3549706,7059,São José do Rio Pardo,São José do Rio Pardo,6ª RAJ Ribeirão Preto,São José do Rio Pardo,1,Fórum Jovino de Syllos - São José do Rio Pardo -
3549805,7060,São José do Rio Preto,São José do Rio Preto,8ª RAJ São José do Rio Preto,São José do Rio Preto,1,Fórum São José do Rio Preto I - (Central)
3549805,7060,São José do Rio Preto,São José do Rio Preto,8ª RAJ São José do Rio Preto,São José do Rio Preto,1,"Fórum São José do Rio Preto II - (Cível, Fazenda e DARAJ 8)"
3549805,7060,São José do Rio Preto,São José do Rio Preto,8ª RAJ São José do Rio Preto,São José do Rio Preto,1,"Fórum São José do Rio Preto III - (Família, JEC e Infância)"
3549904,7061,São José dos Campos,São José dos Campos,9ª RAJ São José dos Campos,São José dos Campos,1,Fórum São José dos Campos I (Principal)
3549904,7061,São José dos Campos,São José dos Campos,9ª RAJ São José dos Campos,São José dos Campos,1,Fórum São José dos Campos II - (CEJUSC e Execuções Fiscais)
3549904,7061,São José dos Campos,São José dos Campos,9ª RAJ São José dos Campos,São José dos Campos,1,Fórum São José dos Campos IV (Anexo Unip)
3549953,7062,São Lourenço da Serra,São Lourenço da Serra,1ª RAJ Grande São Paulo,Itapecerica da Serra,0,Fórum I Itapecerica da Serra
3549953,7062,São Lourenço da Serra,São Lourenço da Serra,1ª RAJ Grande São Paulo,Itapecerica da Serra,0,Fórum II Itapecerica da Serra (CEJUSC)
3550001,7063,São Luiz do Paraitinga,São Luiz do Paraitinga,9ª RAJ São José dos Campos,São Luiz do Paraitinga,1,Promotor Francisco Esmeraldo de Melo
3550100,7064,São Manuel,São Manuel,3ª RAJ Bauru,São Manuel,1,"Fórum Desembargador ""Julio César de Faria"""
3550100,7064,São Manuel,São Manuel,3ª RAJ Bauru,São Manuel,1,Fórum São Manuel II (Arquivo)
3550100,7064,São Manuel,São Manuel,3ª RAJ Bauru,São Manuel,1,Fórum São Manuel III (CEJUSC)
3550100,7064,São Manuel,São Manuel,3ª RAJ Bauru,São Manuel,1,Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS)
3550209,7065,São Miguel Arcanjo,São Miguel Arcanjo,10ª RAJ Sorocaba,São Miguel Arcanjo,1,"Fórum ""Desembargador Luiz Gonzaga de Campos Gouvêa"""
3550209,7065,São Miguel Arcanjo,São Miguel Arcanjo,10ª RAJ Sorocaba,São Miguel Arcanjo,1,Fórum II - São Miguel Arcanjo (JEC/JECrim)
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,1
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Página 1 de 5
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Centro Administrativo - Consolação
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Feitiço da Vila
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Leste
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Oeste
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC SUL
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Complexo Judicário Ipiranga
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Casa do Advogado
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Prédio Adolfo Pinheiro
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Prédio Nações Unidas
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Foro Regional III - Jabaquara/Saúde
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Foro Regional XV - Butantã
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Fórum Brás (Varas Especiais da Infância e Juventude)
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,1
3550308,7066,São Paulo,São Paulo,1ª RAJ Grande São Paulo,São Paulo,1,Página 1 de 5
3550407,7067,São Pedro,São Pedro,4ª RAJ Campinas,São Pedro,1,"Fórum ""Francisco Mendes de Aguiar"""
3550506,7068,São Pedro do Turvo,São Pedro do Turvo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,0,Fórum Doutor Augusto José da Costa
3550506,7068,São Pedro do Turvo,São Pedro do Turvo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,0,Fórum Santa Cruz do Rio Pardo (CEJUSC)
3550506,7068,São Pedro do Turvo,São Pedro do Turvo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,0,Fórum Santa Cruz do Rio Pardo (Juizado Especial Cível)
3550605,7069,São Roque,São Roque,10ª RAJ Sorocaba,São Roque,1,Fórum São Roque I
3550605,7069,São Roque,São Roque,10ª RAJ Sorocaba,São Roque,1,Fórum São Roque II (Anexo Fiscal)
3550704,7070,São Sebastião,São Sebastião,9ª RAJ São José dos Campos,São Sebastião,1,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SÃO SEBASTIÃO
3550704,7070,São Sebastião,São Sebastião,9ª RAJ São José dos Campos,São Sebastião,1,Ed. Promotor Carlos Siqueira Neto
3550803,7071,São Sebastião da Grama,São Sebastião da Grama,6ª RAJ Ribeirão Preto,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama
3550803,7071,São Sebastião da Grama,São Sebastião da Grama,6ª RAJ Ribeirão Preto,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama
3550803,7071,São Sebastião da Grama,São Sebastião da Grama,6ª RAJ Ribeirão Preto,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama (JEC)
3550902,7072,São Simão,São Simão,6ª RAJ Ribeirão Preto,São Simão,1,Fórum de São Simão
3550902,7072,São Simão,São Simão,6ª RAJ Ribeirão Preto,São Simão,1,Fórum II São Simão (Residência Oficial)
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,Fórum DR. ANTONIO FELICIANO
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,Fórum São Vicente II - ( Fazenda Pública)
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,Fórum São Vicente III - (Juizado Especial)
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,Seção Administrativa de Distribuição de Mandados
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,Fórum São Vicente VI - (Almoxarifado e Arquivo)
3551009,7073,São Vicente,São Vicente,7ª RAJ Santos,São Vicente,1,1ª e 2ª VARAS DA FAMÍLIA e CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA
3551108,7074,Sarapuí,Sarapuí,10ª RAJ Sorocaba,Itapetininga,0,Fórum Itapetininga I - (Desembargador Bernardes Júnior)
3551108,7074,Sarapuí,Sarapuí,10ª RAJ Sorocaba,Itapetininga,0,Fórum Itapetininga II (Criminal) Juiz Paulo Rubens Soares Hungria
3551108,7074,Sarapuí,Sarapuí,10ª RAJ Sorocaba,Itapetininga,0,Fórum Itapetininga III (CEJUSC)
3551207,7075,Sarutaiá,Sarutaiá,3ª RAJ Bauru,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
3551207,7075,Sarutaiá,Sarutaiá,3ª RAJ Bauru,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3551306,7076,Sebastianópolis do Sul,Sebastianópolis do Sul,8ª RAJ São José do Rio Preto,Macaubal,0,Fórum Macaubal I
3551306,7076,Sebastianópolis do Sul,Sebastianópolis do Sul,8ª RAJ São José do Rio Preto,Macaubal,0,Fórum Macaubal II - (JECC e Psicossocial)
3551405,7077,Serra Azul,Serra Azul,6ª RAJ Ribeirão Preto,Cravinhos,0,Fórum I Cravinhos
3551405,7077,Serra Azul,Serra Azul,6ª RAJ Ribeirão Preto,Cravinhos,0,Fórum II Cravinhos (Residência Oficial)
3551603,7079,Serra Negra,Serra Negra,4ª RAJ Campinas,Serra Negra,1,Fórum Serra Negra I - (Principal)
3551603,7079,Serra Negra,Serra Negra,4ª RAJ Campinas,Serra Negra,1,Fórum Serra Negra II - (Distribuidor e Seção de Administração Geral)
3551603,7079,Serra Negra,Serra Negra,4ª RAJ Campinas,Serra Negra,1,Fórum Serra Negra III - (Juizado Especial Cível)
3551603,7079,Serra Negra,Serra Negra,4ª RAJ Campinas,Serra Negra,1,Fórum Serra Negra IV - (ARQUIVO e a SADM)
3551504,7078,Serrana,Serrana,6ª RAJ Ribeirão Preto,Serrana,1,Fórum Serrana
3551702,7080,Sertãozinho,Sertãozinho,6ª RAJ Ribeirão Preto,Sertãozinho,1,Fórum Sertãozinho I
3551702,7080,Sertãozinho,Sertãozinho,6ª RAJ Ribeirão Preto,Sertãozinho,1,Fórum Sertãozinho II - CEJUSC / SEF
3551801,7081,Sete Barras,Sete Barras,7ª RAJ Santos,Registro,0,Fórum de Registro I (Dr. Cyro Camargo da Fonseca)
3551801,7081,Sete Barras,Sete Barras,7ª RAJ Santos,Registro,0,Fórum de Registro II (SAF e Setor Técnico)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia I - (Principal)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia II (3ª Vara)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia III - (Juizado Especial)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia IV - (Execução Fiscal)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia V - (CEJUSC)
3551900,7082,Severínia,Severínia,8ª RAJ São José do Rio Preto,Olímpia,0,Fórum Olímpia VI - (Anexo do JEC - UAAJ - CAJOBI)
3552007,7083,Silveiras,Silveiras,9ª RAJ São José dos Campos,Cachoeira Paulista,0,Ministro José Rodrigues Alves Sobrinho
3552007,7083,Silveiras,Silveiras,9ª RAJ São José dos Campos,Cachoeira Paulista,0,Cejusc
3552106,7084,Socorro,Socorro,4ª RAJ Campinas,Socorro,1,"Fórum ""Dr. Alfredo de Carvalho Pinto"""
3552106,7084,Socorro,Socorro,4ª RAJ Campinas,Socorro,1,Fórum II de Socorro (Juizado Especial Cível e Criminal)
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Fórum Sorocaba I - Ministro Piza e Almeida
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,DARAJ 10
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC I Sorocaba
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC II Sorocaba – Casa do Cidadão de Brigadeiro Tobias
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC III Sorocaba – Casa do Cidadão do Éden
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC IV Sorocaba – Casa do Cidadão de Ipanema
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC IX Sorocaba - Araçoiaba da Serra
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC V Sorocaba – Casa do Cidadão da Itavuvu
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC VI Sorocaba – Casa do Cidadão do Jardim Ipiranga
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do CEJUSC VIII Sorocaba - Casa do Cidadão da Nogueira Padilha
3552205,7085,Sorocaba,Sorocaba,10ª RAJ Sorocaba,Sorocaba,1,Prédio do Juizado Especial Cível VII Sorocaba – anexo FADI
3552304,7086,Sud Mennucci,Sud Mennucci,2ª RAJ Araçatuba,Pereira Barreto,0,Fórum I Pereira Barreto
3552403,7087,Sumaré,Sumaré,4ª RAJ Campinas,Sumaré,1,Fórum Sumaré I
3552403,7087,Sumaré,Sumaré,4ª RAJ Campinas,Sumaré,1,Fórum Sumaré II - Anexo Fiscal
3552403,7087,Sumaré,Sumaré,4ª RAJ Campinas,Sumaré,1,Fórum Sumaré III - Cejusc
3552551,7089,Suzanápolis,Suzanápolis,2ª RAJ Araçatuba,Pereira Barreto,0,Fórum I Pereira Barreto
3552502,7088,Suzano,Suzano,1ª RAJ Grande São Paulo,Suzano,1,Fórum Suzano - Cível - Criminal - JEC.
3552502,7088,Suzano,Suzano,1ª RAJ Grande São Paulo,Suzano,1,Fórum Suzano II - (Cejusc)
3552601,7090,Tabapuã,Tabapuã,8ª RAJ São José do Rio Preto,Tabapuã,1,Fórum Tabapuã
3552700,7091,Tabatinga,Tabatinga,6ª RAJ Ribeirão Preto,Ibitinga,0,"Fórum ""Dr. Aderson Perdigão Nogueira"""
3552700,7091,Tabatinga,Tabatinga,6ª RAJ Ribeirão Preto,Ibitinga,0,Fórum Ibitinga II
3552809,7092,Taboão da Serra,Taboão da Serra,1ª RAJ Grande São Paulo,Taboão da Serra,1,CEJUSC - Taboão da Serra
3552809,7092,Taboão da Serra,Taboão da Serra,1ª RAJ Grande São Paulo,Taboão da Serra,1,Fórum Taboão da Serra I - (Principal)
3552809,7092,Taboão da Serra,Taboão da Serra,1ª RAJ Grande São Paulo,Taboão da Serra,1,Fórum Taboão da Serra II - Anexo Fiscal
3552809,7092,Taboão da Serra,Taboão da Serra,1ª RAJ Grande São Paulo,Taboão da Serra,1,Fórum Taboão da Serra III - Arq. das Execuções Fiscais
3552908,7093,Taciba,Taciba,5ª RAJ Presidente Prudente,Regente Feijó,0,Fórum da Comarca de Regente Feijó I
3553005,7094,Taguaí,Taguaí,3ª RAJ Bauru,Fartura,0,Fórum Desembargador Edmond Acar
3553104,7095,Taiaçu,Taiaçu,6ª RAJ Ribeirão Preto,Jaboticabal,0,Fórum Jaboticabal - Prédio II - JECC e Colégio Recursal
3553104,7095,Taiaçu,Taiaçu,6ª RAJ Ribeirão Preto,Jaboticabal,0,Fórum Jaboticabal - Prédio III - Setor Técnico (Psicossocial)
3553104,7095,Taiaçu,Taiaçu,6ª RAJ Ribeirão Preto,Jaboticabal,0,Fórum da Comarca de Jaboticabal “Dr. Joaquim Antônio de Oliveira Neves”
3553203,7096,Taiúva,Taiúva,0ª RAJ Sem Região,Jaboticabal,0,Fórum Jaboticabal - Prédio II - JECC e Colégio Recursal
3553203,7096,Taiúva,Taiúva,0ª RAJ Sem Região,Jaboticabal,0,Fórum Jaboticabal - Prédio III - Setor Técnico (Psicossocial)
3553203,7096,Taiúva,Taiúva,0ª RAJ Sem Região,Jaboticabal,0,Fórum da Comarca de Jaboticabal “Dr. Joaquim Antônio de Oliveira Neves”
3553302,7097,Tambaú,Tambaú,6ª RAJ Ribeirão Preto,Tambaú,1,Fórum Tambaú
3553401,7098,Tanabi,Tanabi,8ª RAJ São José do Rio Preto,Tanabi,1,Fórum Dr. Acrísio Pires Domingues
3553401,7098,Tanabi,Tanabi,8ª RAJ São José do Rio Preto,Tanabi,1,Fórum Tanabi (Juizado Especial Cível e Criminal)
3553500,7099,Tapiraí,Tapiraí,10ª RAJ Sorocaba,Piedade,0,FÓRUM DESEMBARGADOR OSWALDO PINTO DO AMARAL
3553500,7099,Tapiraí,Tapiraí,10ª RAJ Sorocaba,Piedade,0,Fórum Piedade II - Juizado Especial Cível
3553500,7099,Tapiraí,Tapiraí,10ª RAJ Sorocaba,Piedade,0,Fórum Piedade III (CEJUSC)
3553609,7100,Tapiratiba,Tapiratiba,6ª RAJ Ribeirão Preto,Caconde,0,Fórum Caconde  II -  (Juizado Especial Cível e Criminal)
3553609,7100,Tapiratiba,Tapiratiba,6ª RAJ Ribeirão Preto,Caconde,0,Fórum Caconde  III -  (CEJUSC - Tapiratiba)
3553609,7100,Tapiratiba,Tapiratiba,6ª RAJ Ribeirão Preto,Caconde,0,Fórum Caconde  IV -  (CEJUSC)
3553609,7100,Tapiratiba,Tapiratiba,6ª RAJ Ribeirão Preto,Caconde,0,Fórum Caconde I - (Dr. Antônio de Queiroz Filho)
3553658,7101,Taquaral,Taquaral,6ª RAJ Ribeirão Preto,Pitangueiras,0,Fórum da Comarca de  Pitangueiras
3553708,7102,Taquaritinga,Taquaritinga,6ª RAJ Ribeirão Preto,Taquaritinga,1,Fórum Taquaritinga I
3553708,7102,Taquaritinga,Taquaritinga,6ª RAJ Ribeirão Preto,Taquaritinga,1,Fórum Taquaritinga II (Anexo Fiscal / JECCrim / Central de Mandados)
3553708,7102,Taquaritinga,Taquaritinga,6ª RAJ Ribeirão Preto,Taquaritinga,1,Fórum Taquaritinga III ( CEJUSC )
3553807,7103,Taquarituba,Taquarituba,3ª RAJ Bauru,Taquarituba,1,Fórum I Taquarituba - Joaquim Rodrigues
3553807,7103,Taquarituba,Taquarituba,3ª RAJ Bauru,Taquarituba,1,Fórum II Taquarituba (Residência Oficial)
3553856,7104,Taquarivaí,Taquarivaí,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
3553856,7104,Taquarivaí,Taquarivaí,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
3553906,7105,Tarabai,Tarabai,5ª RAJ Presidente Prudente,Pirapozinho,0,Dr. Antonio José Machado Dias
3553955,7106,Tarumã,Tarumã,5ª RAJ Presidente Prudente,Assis,0,Fórum Assis I - Dr. José Claudino de Oliveira Dias
3553955,7106,Tarumã,Tarumã,5ª RAJ Presidente Prudente,Assis,0,Fórum Assis II - (Vara da Fazenda Pública)
3553955,7106,Tarumã,Tarumã,5ª RAJ Presidente Prudente,Assis,0,Fórum Assis III - (Juizado Especial Cível e Criminal)
3553955,7106,Tarumã,Tarumã,5ª RAJ Presidente Prudente,Assis,0,Fórum Assis IV - (CEJUSC - ACIA)
3554003,7107,Tatuí,Tatuí,10ª RAJ Sorocaba,Tatuí,1,Fórum Tatuí I
3554003,7107,Tatuí,Tatuí,10ª RAJ Sorocaba,Tatuí,1,Fórum Tatuí II (Anexo do JEC - UAAJ de Capela do Alto)
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Taubaté I - (Criminal)
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Cível da Comarca de Taubaté
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Taubaté III - (Fazenda Pública)
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Taubaté IV - (Execuções Criminais)
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Taubaté V - (Cartório Setor Técnico)
3554102,7108,Taubaté,Taubaté,9ª RAJ São José dos Campos,Taubaté,1,Fórum Taubaté VI - (Anexo do JEC - UNITAU)
3554201,7109,Tejupá,Tejupá,3ª RAJ Bauru,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
3554201,7109,Tejupá,Tejupá,3ª RAJ Bauru,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3554300,7110,Teodoro Sampaio,Teodoro Sampaio,5ª RAJ Presidente Prudente,Teodoro Sampaio,1,Fórum de Teodoro Sampaio I (JIC e JEC)
3554300,7110,Teodoro Sampaio,Teodoro Sampaio,5ª RAJ Presidente Prudente,Teodoro Sampaio,1,Fórum de Teodoro Sampaio II (Anexo do JEC - UAAJ - Euclides da Cunha Paulista)
3554409,7111,Terra Roxa,Terra Roxa,8ª RAJ São José do Rio Preto,Viradouro,0,Gabriel Custódio da Silveira
3554508,7112,Tietê,Tietê,4ª RAJ Campinas,Tietê,1,Fórum Tietê
3554508,7112,Tietê,Tietê,4ª RAJ Campinas,Tietê,1,Fórum da Comarca de Tietê II (Cejusc)
3554508,7112,Tietê,Tietê,4ª RAJ Campinas,Tietê,1,Fórum da Comarca de Tietê III (Cartório Eleitoral)
3554607,7113,Timburi,Timburi,3ª RAJ Bauru,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
3554607,7113,Timburi,Timburi,3ª RAJ Bauru,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3554656,7114,Torre de Pedra,Torre de Pedra,10ª RAJ Sorocaba,Porangaba,0,Fórum Porangaba I
3554656,7114,Torre de Pedra,Torre de Pedra,10ª RAJ Sorocaba,Porangaba,0,Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE)
3554656,7114,Torre de Pedra,Torre de Pedra,10ª RAJ Sorocaba,Porangaba,0,Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ)
3554706,7115,Torrinha,Torrinha,4ª RAJ Campinas,Brotas,0,Fórum Brotas - Desembargador Júlio D´Elboux Guimarães
3554755,7116,Trabiju,Trabiju,6ª RAJ Ribeirão Preto,Ribeirão Bonito,0,Fórum I Ribeirão Bonito
3554805,7117,Tremembé,Tremembé,9ª RAJ São José dos Campos,Tremembé,1,"""Desembargador Jurandyr Nilsson"""
3554904,7118,Três Fronteiras,Três Fronteiras,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3554904,7118,Três Fronteiras,Três Fronteiras,2ª RAJ Araçatuba,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3554904,7118,Três Fronteiras,Três Fronteiras,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3554953,7119,Tuiuti,Tuiuti,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista - Professor Waldemar Martins Ferreira
3554953,7119,Tuiuti,Tuiuti,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista II - (Anexo Fiscal)
3554953,7119,Tuiuti,Tuiuti,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista III - (CEJUSC)
3555000,7120,Tupã,Tupã,5ª RAJ Presidente Prudente,Tupã,1,Forum de Tupã II  - Arquivo Geral
3555000,7120,Tupã,Tupã,5ª RAJ Presidente Prudente,Tupã,1,Forum de Tupã III - Cejusc
3555000,7120,Tupã,Tupã,5ª RAJ Presidente Prudente,Tupã,1,Fórum Tupã I
3555109,7121,Tupi Paulista,Tupi Paulista,5ª RAJ Presidente Prudente,Tupi Paulista,1,Fórum I Tupi Paulista
3555109,7121,Tupi Paulista,Tupi Paulista,5ª RAJ Presidente Prudente,Tupi Paulista,1,Fórum II Tupi Paulista
3555208,7122,Turiúba,Turiúba,2ª RAJ Araçatuba,Buritama,0,Fórum Buritama
3555307,7123,Turmalina,Turmalina,8ª RAJ São José do Rio Preto,Estrela dOeste,0,Fórum Estrela D'Oeste
